序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
61,嘉義,2017/09/28,11:09:00,"1,007.2",34.7,61,西北,1.4,0,0.8
62,嘉義,2017/09/28,10:09:00,"1,007.5",33.4,65,西,1.3,0,1
63,嘉義,2017/09/28,09:09:00,"1,007.6",32.1,69,西北西,1.5,0,1
64,嘉義,2017/09/28,08:09:00,"1,007.1",30.6,77,東北,0.3,0,1
65,嘉義,2017/09/28,07:09:00,"1,006.6",27.8,95,東北,0.6,0,0.3
66,嘉義,2017/09/28,06:09:00,"1,006",26.4,90,東北,0.6,0,0
67,嘉義,2017/09/28,05:09:00,"1,005.7",26.9,89,東,0.4,0,-
68,嘉義,2017/09/28,04:09:00,"1,005.4",27.1,90,東北東,1.3,0,-
69,嘉義,2017/09/28,03:09:00,"1,005.5",27.6,87,北北東,1,0,-
70,嘉義,2017/09/28,02:09:00,"1,006.1",28.9,83,南,1.1,0,-
71,嘉義,2017/09/28,01:09:00,"1,006.4",28.7,85,南南西,0.8,0,-
72,嘉義,2017/09/28,00:09:00,"1,008.7",27.7,86,北,2.4,0,-
73,嘉義,2017/09/27,23:09:00,"1,007",29,83,南,1.1,0,-
74,嘉義,2017/09/27,22:09:00,"1,007.1",29,83,西南西,2.3,0,-
75,嘉義,2017/09/27,21:09:00,"1,006.6",29.1,81,西南西,2.1,0,-
76,嘉義,2017/09/27,20:09:00,"1,006",29.2,79,西南西,1.6,0,-
77,嘉義,2017/09/27,19:09:00,"1,005.2",29.4,77,西,1.4,0,0
78,嘉義,2017/09/27,18:09:00,"1,004.7",30.3,72,西北西,1.6,0,0.2
79,嘉義,2017/09/27,17:09:00,"1,004.3",32.4,64,西北西,1.8,0,1
80,嘉義,2017/09/27,16:09:00,"1,004.1",33.9,60,西北西,2,0,0.9
81,嘉義,2017/09/27,15:09:00,"1,003.9",35.6,55,西北西,2.2,0,1
82,嘉義,2017/09/27,14:09:00,"1,004.1",35.8,52,西,2.1,0,1
83,嘉義,2017/09/27,13:09:00,"1,004.9",35.5,54,西,1.3,0,1
84,嘉義,2017/09/27,12:09:00,"1,005.9",34.8,58,西北西,1.5,0,0.9
85,嘉義,2017/09/27,11:09:00,"1,007",34.6,63,西,0.7,0,0.9
86,嘉義,2017/09/27,10:09:00,"1,007.6",32.9,66,西北西,1.2,0,0.9
87,嘉義,2017/09/27,09:09:00,"1,008.1",31.7,72,風向不定,0.3,0,1
88,嘉義,2017/09/27,08:09:00,"1,008.2",30.2,78,靜風,0.2,0,1
89,嘉義,2017/09/27,07:09:00,"1,007.6",27.7,94,靜風,0.1,0,0.1
90,嘉義,2017/09/27,06:09:00,"1,007.1",26.9,88,靜風,0.1,0,0
91,嘉義,2017/09/27,05:09:00,"1,006.7",27,90,靜風,0,0,-
92,嘉義,2017/09/27,04:09:00,"1,006.6",27.1,88,靜風,0.2,0,-
93,嘉義,2017/09/27,03:09:00,"1,006.7",28.1,82,南南東,0.7,0,-
94,嘉義,2017/09/27,02:09:00,"1,007.3",27.2,88,靜風,0,0,-
95,嘉義,2017/09/27,01:09:00,"1,007.5",27.6,86,靜風,0,0,-
96,嘉義,2017/09/27,00:09:00,"1,006.7",28.8,83,南南西,0.9,0,-
97,嘉義,2017/09/26,23:09:00,"1,008.1",28.5,83,西,1.3,0,-
98,嘉義,2017/09/26,22:09:00,"1,008.1",28.1,84,靜風,0,0,-
99,嘉義,2017/09/26,21:09:00,"1,008.1",28.6,82,靜風,0,0,-
100,嘉義,2017/09/26,20:09:00,"1,007.6",29.4,77,靜風,0.2,0,-
101,嘉義,2017/09/26,19:09:00,"1,007",29.5,77,西北西,0.8,0,0
102,嘉義,2017/09/26,18:09:00,"1,006.6",29.7,75,西,1.4,0,0.1
103,嘉義,2017/09/26,17:09:00,"1,006.3",31.6,68,西,2.5,0,1
104,嘉義,2017/09/26,16:09:00,"1,006.1",33.3,64,西北西,2,0,1
105,嘉義,2017/09/26,15:09:00,"1,006.2",34,62,西北西,2.2,0,0.9
106,嘉義,2017/09/26,14:09:00,"1,006.5",33.9,62,西北西,3,0,0.9
107,嘉義,2017/09/26,13:09:00,"1,007.2",34.9,61,西,2.1,0,0.8
108,嘉義,2017/09/26,12:09:00,"1,007.8",35,59,西北,1,0,0.8
109,嘉義,2017/09/26,11:09:00,"1,008.5",34,60,西北,0.6,0,1
110,嘉義,2017/09/26,10:09:00,"1,009",31.2,70,西南,1.1,0,0.2
111,嘉義,2017/09/26,09:09:00,"1,009.1",30.7,74,靜風,0.1,0,0
112,嘉義,2017/09/26,08:09:00,"1,009.1",29.4,83,靜風,0.1,0,1
113,嘉義,2017/09/26,07:09:00,"1,008.2",26.4,99,東北,1.1,0,0.4
114,嘉義,2017/09/26,06:09:00,"1,007.8",25.4,91,東北東,1.3,0,0
115,嘉義,2017/09/26,05:09:00,"1,007.3",25.7,91,靜風,0.1,0,-
116,嘉義,2017/09/26,04:09:00,"1,007.2",25.9,91,東,1.7,0,-
117,嘉義,2017/09/26,03:09:00,"1,007.3",26.3,91,靜風,0.1,0,-
118,嘉義,2017/09/26,02:09:00,"1,007.6",26.4,91,東北,1.1,0,-
119,嘉義,2017/09/26,01:09:00,"1,007.9",27,92,東,1.4,0,-
120,嘉義,2017/09/26,00:09:00,"1,008",28.8,81,西南西,1.9,0,-
121,嘉義,2017/09/25,23:09:00,"1,009",27.3,90,靜風,0,0,-
122,嘉義,2017/09/25,22:09:00,"1,009.4",27.3,90,東北東,0.8,0,-
123,嘉義,2017/09/25,21:09:00,"1,009.4",27.8,89,東北,0.3,0,-
124,嘉義,2017/09/25,20:09:00,"1,008.8",27.4,90,東北東,0.7,0,-
125,嘉義,2017/09/25,19:09:00,"1,007.9",27.2,88,東北,1.1,0,0
126,嘉義,2017/09/25,18:09:00,"1,007.5",27.5,80,東,2.1,0,0
127,嘉義,2017/09/25,17:09:00,"1,007",31,73,北,1.6,0,0
128,嘉義,2017/09/25,16:09:00,"1,007",32.1,71,西北西,1.6,0,0
129,嘉義,2017/09/25,15:09:00,"1,006.4",32.4,69,西北,2,0,0.3
130,嘉義,2017/09/25,14:09:00,"1,006.7",34,65,西北,2.4,0,0.9
131,嘉義,2017/09/25,13:09:00,"1,007.3",35.3,57,西北,1.1,0,1
132,嘉義,2017/09/25,12:09:00,"1,008.2",35,59,北北西,1.2,0,0.9
133,嘉義,2017/09/25,11:09:00,"1,008.9",35.1,58,西北西,0.9,0,0.9
134,嘉義,2017/09/25,10:09:00,"1,009.3",33.6,66,北北西,1.3,0,0.9
135,嘉義,2017/09/25,09:09:00,"1,009.4",32.8,67,西北,0.8,0,1
136,嘉義,2017/09/25,08:09:00,"1,009.1",31.1,71,靜風,0.2,0,1
137,嘉義,2017/09/25,07:09:00,"1,008.8",28,88,東,1.4,0,0.7
138,嘉義,2017/09/25,06:09:00,"1,008.6",26,90,東北東,0.7,0,0
139,嘉義,2017/09/25,05:09:00,"1,008.4",26.1,89,東北東,1.5,0,-
140,嘉義,2017/09/25,04:09:00,"1,008",26.4,88,東北東,0.5,0,-
141,嘉義,2017/09/25,03:09:00,"1,008.2",26.7,88,靜風,0,0,-
142,嘉義,2017/09/25,02:09:00,"1,008.6",27,88,東北東,0.8,0,-
143,嘉義,2017/09/25,01:09:00,"1,008.8",27.6,87,東,0.6,0,-
144,嘉義,2017/09/25,00:09:00,"1,008.7",27.1,91,靜風,0.1,0,-
145,嘉義,2017/09/24,23:09:00,"1,009.2",28.5,85,靜風,0,0,-
146,嘉義,2017/09/24,22:09:00,"1,009.1",28.8,83,靜風,0,0,-
147,嘉義,2017/09/24,21:09:00,"1,009.1",29.7,78,西,0.3,0,-
148,嘉義,2017/09/24,20:09:00,"1,008.7",30.1,74,北北西,0.7,0,-
149,嘉義,2017/09/24,19:09:00,"1,008.1",30.4,73,北北西,0.5,0,0
150,嘉義,2017/09/24,18:09:00,"1,007.6",30.8,69,西,1.9,0,0
151,嘉義,2017/09/24,17:09:00,"1,007",31.7,66,西北西,2,0,0
152,嘉義,2017/09/24,16:09:00,"1,006.5",33.4,63,西北西,2.9,0,0.8
153,嘉義,2017/09/24,15:09:00,"1,006.1",35.1,60,西北,1.4,0,1
154,嘉義,2017/09/24,14:09:00,"1,006.4",35.6,60,西北,1.9,0,1
155,嘉義,2017/09/24,13:09:00,"1,006.7",36.1,55,西北,1.9,0,1
156,嘉義,2017/09/24,12:09:00,"1,007.2",35,58,西,1.4,0,1
157,嘉義,2017/09/24,11:09:00,"1,008.1",34.5,62,西,1.8,0,1
158,嘉義,2017/09/24,10:09:00,"1,008.8",33,64,西北西,1.6,0,1
159,嘉義,2017/09/24,09:09:00,"1,009.1",32.2,72,東北,0.9,0,1
160,嘉義,2017/09/24,08:09:00,"1,009",30.7,82,北北東,0.8,0,0.9
161,嘉義,2017/09/24,07:09:00,"1,008.7",27.7,97,東北東,1.4,0,0
162,嘉義,2017/09/24,06:09:00,"1,008.1",27.1,90,靜風,0.2,0,0
163,嘉義,2017/09/24,05:09:00,"1,008",27.5,90,北,0.9,0,-
164,嘉義,2017/09/24,04:09:00,"1,007.6",27.5,86,靜風,0.1,0,-
165,嘉義,2017/09/24,03:09:00,"1,007.5",28.5,83,南,1.5,0,-
166,嘉義,2017/09/24,02:09:00,"1,007.8",28.7,83,南,1.9,0,-
167,嘉義,2017/09/24,01:09:00,"1,008.2",28.9,83,南,1.3,0,-
168,嘉義,2017/09/24,00:09:00,"1,009.3",28.2,86,東北東,1.3,0,-
169,嘉義,2017/09/23,23:09:00,"1,008.9",28.5,87,靜風,0,0,-
170,嘉義,2017/09/23,22:09:00,"1,009",28.7,86,西,0.3,0,-
171,嘉義,2017/09/23,21:09:00,"1,008.8",28.8,85,北北東,0.4,0,-
172,嘉義,2017/09/23,20:09:00,"1,008",29.5,81,北,1.3,0,-
173,嘉義,2017/09/23,19:09:00,"1,007.4",29.9,78,北,1.8,0,0
174,嘉義,2017/09/23,18:09:00,"1,007.1",30.8,73,北北西,1.6,0,0
175,嘉義,2017/09/23,17:09:00,"1,007",32.8,65,北北西,1.8,0,1
176,嘉義,2017/09/23,16:09:00,"1,006.5",34.1,64,北北西,1.9,0,1
177,嘉義,2017/09/23,15:09:00,"1,006.4",35.1,64,西北,2.4,0,1
178,嘉義,2017/09/23,14:09:00,"1,006.6",35.9,52,西北西,1.9,0,1
179,嘉義,2017/09/23,13:09:00,"1,007.3",35.5,54,西,1.6,0,1
180,嘉義,2017/09/23,12:09:00,"1,008",34.8,57,西北西,1.7,0,1
181,嘉義,2017/09/23,11:09:00,"1,008.7",34.3,64,西北西,1.1,0,1
182,嘉義,2017/09/23,10:09:00,"1,009.1",33.6,63,西北西,0.7,0,1
183,嘉義,2017/09/23,09:09:00,"1,009.4",32,71,西,0.3,0,1
184,嘉義,2017/09/23,08:09:00,"1,009.3",30.4,78,靜風,0.1,0,1
185,嘉義,2017/09/23,07:09:00,"1,008.9",27.7,93,東北,0.7,0,0.1
186,嘉義,2017/09/23,06:09:00,"1,008.3",26.3,90,靜風,0,0,0
187,嘉義,2017/09/23,05:09:00,"1,007.9",26.4,90,靜風,0.2,0,-
188,嘉義,2017/09/23,04:09:00,"1,008.1",26.9,89,北北東,1.4,0,-
189,嘉義,2017/09/23,03:09:00,"1,008.1",28.1,85,北,0.7,0,-
190,嘉義,2017/09/23,02:09:00,"1,008.1",28.3,84,西南西,1.6,0,-
191,嘉義,2017/09/23,01:09:00,"1,008.4",28.5,85,南南東,1.8,0,-
192,嘉義,2017/09/23,00:09:00,"1,008.6",29.1,85,南南東,1.6,0,-
193,嘉義,2017/09/22,23:09:00,"1,008.5",28.2,85,西,0.9,0,-
194,嘉義,2017/09/22,22:09:00,"1,008.1",28.6,83,靜風,0.1,0,-
195,嘉義,2017/09/22,21:09:00,"1,008.1",28.9,81,靜風,0.1,0,-
196,嘉義,2017/09/22,20:09:00,"1,007.5",29.5,76,北北西,0.9,0,-
197,嘉義,2017/09/22,19:09:00,"1,006.8",30.4,70,北北西,0.9,0,0
198,嘉義,2017/09/22,18:09:00,"1,006.4",32,58,北北西,1.2,0,0
199,嘉義,2017/09/22,17:09:00,"1,005.8",33.1,57,北,2.3,0,0.8
200,嘉義,2017/09/22,16:09:00,"1,006.1",33.7,58,北北西,2.3,0,1
201,嘉義,2017/09/22,15:09:00,"1,005.8",34.1,60,西北,2,0,0.9
202,嘉義,2017/09/22,14:09:00,"1,006",35.1,59,西北,3,0,1
203,嘉義,2017/09/22,13:09:00,"1,006.4",35.6,52,西北西,1.2,0,1
204,嘉義,2017/09/22,12:09:00,"1,007.1",34.9,54,西北,1.5,0,1
205,嘉義,2017/09/22,11:09:00,"1,007.7",33.8,56,西,1.8,0,1
206,嘉義,2017/09/22,10:09:00,"1,007.9",33,65,西北,0.6,0,1
207,嘉義,2017/09/22,09:09:00,"1,008.1",31.1,75,靜風,0.2,0,0.7
208,嘉義,2017/09/22,08:09:00,"1,007.9",28.1,84,靜風,0.1,0,0
209,嘉義,2017/09/22,07:09:00,"1,007.6",27.2,90,靜風,0.1,0,0
210,嘉義,2017/09/22,06:09:00,"1,007.2",26.1,89,東南東,0.4,0,0
211,嘉義,2017/09/22,05:09:00,"1,006.6",26.3,87,靜風,0,0,-
212,嘉義,2017/09/22,04:09:00,"1,006.5",26.6,87,東,1.2,0,-
213,嘉義,2017/09/22,03:09:00,"1,006.6",27.2,88,靜風,0,0,-
214,嘉義,2017/09/22,02:09:00,"1,006.7",27.1,86,北北東,0.4,0,-
215,嘉義,2017/09/22,01:09:00,"1,007.1",27.5,80,靜風,0,0,-
216,嘉義,2017/09/22,00:09:00,"1,008.7",27.9,87,靜風,0,0,-
217,嘉義,2017/09/21,23:09:00,"1,007.1",28.7,65,西北西,0.6,0,-
218,嘉義,2017/09/21,22:09:00,"1,006.6",27.9,73,靜風,0,0,-
219,嘉義,2017/09/21,21:09:00,"1,006.1",28.5,70,西北西,0.9,0,-
220,嘉義,2017/09/21,20:09:00,"1,005.7",29.2,68,靜風,0,0,-
221,嘉義,2017/09/21,19:09:00,"1,005.2",29.1,79,靜風,0.1,0,0
222,嘉義,2017/09/21,18:09:00,"1,004.8",29.2,78,東北東,0.9,0,0
223,嘉義,2017/09/21,17:09:00,"1,004.2",30.1,71,東北東,2.5,0,0.2
224,嘉義,2017/09/21,16:09:00,"1,003.7",33.1,61,西北西,1.5,0,0.8
225,嘉義,2017/09/21,15:09:00,"1,003.8",33,62,西北西,2.7,0,0.1
226,嘉義,2017/09/21,14:09:00,"1,004.3",33,63,西北,1.5,0,0.7
227,嘉義,2017/09/21,13:09:00,"1,004.8",33.4,65,西北西,2.6,0,0.6
228,嘉義,2017/09/21,12:09:00,"1,005.2",33.9,60,西,0.8,0,0.6
229,嘉義,2017/09/21,11:09:00,"1,006",32.8,59,西,1.9,0,0.7
230,嘉義,2017/09/21,10:09:00,"1,006.3",32.6,61,西南西,1.8,0,0.9
231,嘉義,2017/09/21,09:09:00,"1,006.5",31.5,67,西北西,1.3,0,1
232,嘉義,2017/09/21,08:09:00,"1,006.1",30.1,72,東北,0.6,0,1
233,嘉義,2017/09/21,07:09:00,"1,006",27.4,86,東北東,1.6,0,0.6
234,嘉義,2017/09/21,06:09:00,"1,005.8",26.5,82,東南東,1,0,0
235,嘉義,2017/09/21,05:09:00,"1,005.5",27,79,東南,1.4,0,-
236,嘉義,2017/09/21,04:09:00,"1,005.1",26.2,85,東,0.8,0,-
237,嘉義,2017/09/21,03:09:00,"1,005.1",26.4,83,北北東,2.2,0,-
238,嘉義,2017/09/21,02:09:00,"1,004.9",27.2,81,西,1.1,0,-
239,嘉義,2017/09/21,01:09:00,"1,005.3",28,75,靜風,0,0,-
240,嘉義,2017/09/21,00:09:00,"1,007.1",28.2,74,靜風,0.1,0,-
241,嘉義,2017/09/20,23:09:00,"1,006.1",26.6,84,東北,0.6,0,-
242,嘉義,2017/09/20,22:09:00,"1,006.2",25.5,85,東北東,1.4,0,-
243,嘉義,2017/09/20,21:09:00,"1,006.6",25.8,79,東北東,2.2,0,-
244,嘉義,2017/09/20,20:09:00,"1,006.7",27.1,68,靜風,0.2,0,-
245,嘉義,2017/09/20,19:09:00,"1,005.6",26.9,65,北北東,2.4,0,0
246,嘉義,2017/09/20,18:09:00,"1,004.9",30.5,49,北北東,2.7,0,0
247,嘉義,2017/09/20,17:09:00,"1,004.6",31.5,47,西北,1.2,0,0
248,嘉義,2017/09/20,16:09:00,"1,004.1",33,46,北北西,2.9,0,1
249,嘉義,2017/09/20,15:09:00,"1,004",34.3,51,西北,3,0,1
250,嘉義,2017/09/20,14:09:00,"1,004",35.1,47,北,2.5,0,1
251,嘉義,2017/09/20,13:09:00,"1,004.9",34.9,53,北北西,2.3,0,1
252,嘉義,2017/09/20,12:09:00,"1,005.8",34.5,48,北北西,1.7,0,1
253,嘉義,2017/09/20,11:09:00,"1,006.9",33.1,55,北北西,1.9,0,1
254,嘉義,2017/09/20,10:09:00,"1,007.7",31.2,63,西北,0.6,0,0.9
255,嘉義,2017/09/20,09:09:00,"1,007.9",29.9,68,靜風,0,0,0.8
256,嘉義,2017/09/20,08:09:00,"1,007.6",28.6,78,西北,0.3,0,0.1
257,嘉義,2017/09/20,07:09:00,"1,007",25.9,87,靜風,0,0,0
258,嘉義,2017/09/20,06:09:00,"1,006.4",24.6,88,東北東,0.8,0,0
259,嘉義,2017/09/20,05:09:00,"1,006.3",24.8,88,東,2.1,0,-
260,嘉義,2017/09/20,04:09:00,"1,006",24.9,88,東北,0.6,0,-
261,嘉義,2017/09/20,03:09:00,"1,005.8",25.5,86,靜風,0.1,0,-
262,嘉義,2017/09/20,02:09:00,"1,006.5",25.5,85,靜風,0.2,0,-
263,嘉義,2017/09/20,01:09:00,"1,007",26.7,76,西南西,1.7,0,-
264,嘉義,2017/09/20,00:09:00,"1,006.1",28.6,72,南,1,0,-
265,嘉義,2017/09/19,23:09:00,"1,007.4",27.2,77,西,1.1,0,-
266,嘉義,2017/09/19,22:09:00,"1,007.5",27.3,72,北,1.6,0,-
267,嘉義,2017/09/19,21:09:00,"1,007.7",28.1,73,北,1.8,0,-
268,嘉義,2017/09/19,20:09:00,"1,008",28.6,68,西,0.8,0,-
269,嘉義,2017/09/19,19:09:00,"1,007.6",29.2,58,北北西,0.9,0,0
270,嘉義,2017/09/19,18:09:00,"1,006.7",29.4,58,北北西,1.3,0,0
271,嘉義,2017/09/19,17:09:00,"1,006.3",30.3,60,西北,1.2,0,0
272,嘉義,2017/09/19,16:09:00,"1,005.2",31.5,61,西北,1.9,0,0
273,嘉義,2017/09/19,15:09:00,"1,005.1",33.8,53,西北,1.4,0,0.4
274,嘉義,2017/09/19,14:09:00,"1,005.1",33.6,49,西北,0.4,0,0.2
275,嘉義,2017/09/19,13:09:00,"1,005.7",34.5,49,北北西,0.7,0,1
276,嘉義,2017/09/19,12:09:00,"1,006.4",33.6,51,西,1.2,0,1
277,嘉義,2017/09/19,11:09:00,"1,007.6",32.8,54,西,1.4,0,1
278,嘉義,2017/09/19,10:09:00,"1,007.9",31.7,63,西北,1.1,0,1
279,嘉義,2017/09/19,09:09:00,"1,007.9",31.1,66,西北,0.7,0,0.6
280,嘉義,2017/09/19,08:09:00,"1,008.2",29.1,73,靜風,0.2,0,0.7
281,嘉義,2017/09/19,07:09:00,"1,007.7",27.6,77,北,0.9,0,0.3
282,嘉義,2017/09/19,06:09:00,"1,007.3",25.7,81,靜風,0,0,0
283,嘉義,2017/09/19,05:09:00,"1,007.1",26.2,76,靜風,0,0,-
284,嘉義,2017/09/19,04:09:00,"1,006.8",28.1,62,南南東,0.7,0,-
285,嘉義,2017/09/19,03:09:00,"1,006.5",28.5,58,南南東,1.6,0,-
286,嘉義,2017/09/19,02:09:00,"1,006.5",28.9,56,南,1.3,0,-
287,嘉義,2017/09/19,01:09:00,"1,006.9",28,67,南,0.8,0,-
288,嘉義,2017/09/19,00:09:00,"1,007.5",27.4,72,南,1.1,0,-
289,嘉義,2017/09/18,23:09:00,"1,007.4",27,81,南,0.4,0,-
290,嘉義,2017/09/18,22:09:00,"1,007.3",26.5,83,靜風,0,0,-
291,嘉義,2017/09/18,21:09:00,"1,007.4",27.1,78,西,0.4,0,-
292,嘉義,2017/09/18,20:09:00,"1,006.8",27.3,78,西北西,0.3,0,-
293,嘉義,2017/09/18,19:09:00,"1,005.8",27.5,74,西北西,0.8,0,0
294,嘉義,2017/09/18,18:09:00,"1,005.4",29,66,西北西,1,0,0.4
295,嘉義,2017/09/18,17:09:00,"1,005.1",31.4,58,北北西,1.7,0,1
296,嘉義,2017/09/18,16:09:00,"1,004.7",32.8,55,西北,2.6,0,1
297,嘉義,2017/09/18,15:09:00,"1,004.5",34.1,52,西北,2.2,0,1
298,嘉義,2017/09/18,14:09:00,"1,004.8",33.8,52,西北西,1.7,0,1
299,嘉義,2017/09/18,13:09:00,"1,005.3",34.1,54,西北西,1.9,0,1
300,嘉義,2017/09/18,12:09:00,"1,006.2",33.4,57,西,1.3,0,1
301,嘉義,2017/09/18,11:09:00,"1,007.1",32.7,63,西北,1.4,0,1
302,嘉義,2017/09/18,10:09:00,"1,007.3",32.2,64,西北西,1,0,1
303,嘉義,2017/09/18,09:09:00,"1,007.5",31.2,70,西北西,1,0,1
304,嘉義,2017/09/18,08:09:00,"1,007.5",29.1,75,西北西,0.4,0,1
305,嘉義,2017/09/18,07:09:00,"1,007",26.3,89,靜風,0.1,0,0.2
306,嘉義,2017/09/18,06:09:00,"1,006.5",24.7,88,東北東,0.5,0,0
307,嘉義,2017/09/18,05:09:00,"1,006",24.8,88,東北東,1.2,0,-
308,嘉義,2017/09/18,04:09:00,"1,005.8",25.2,88,靜風,0,0,-
309,嘉義,2017/09/18,03:09:00,"1,005.7",25.9,85,靜風,0.1,0,-
310,嘉義,2017/09/18,02:09:00,"1,005.9",25.8,86,北北東,0.5,0,-
311,嘉義,2017/09/18,01:09:00,"1,006",26.8,79,西南西,1.7,0,-
312,嘉義,2017/09/18,00:09:00,"1,007.3",27.9,72,南,1.5,0,-
313,嘉義,2017/09/17,23:09:00,"1,006.6",27.3,76,西北西,0.7,0,-
314,嘉義,2017/09/17,22:09:00,"1,006.8",27.2,76,西北西,0.3,0,-
