序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
22,嘉義,2016/09/30,02:09:00,"1,004.9",24.7,91,東北,0.3,0,-
23,嘉義,2016/09/30,01:09:00,"1,005.1",25.5,89,靜風,0.1,0,-
24,嘉義,2016/09/30,00:09:00,"1,007.3",25.4,90,西,0.4,0,-
25,嘉義,2016/09/29,23:09:00,"1,005.5",26,87,北,0.7,0,-
26,嘉義,2016/09/29,22:09:00,"1,005.7",26.6,84,東南東,0.3,0,-
27,嘉義,2016/09/29,21:09:00,"1,005.2",27.5,79,北北東,0.3,0,-
28,嘉義,2016/09/29,20:09:00,"1,005",28.5,73,南,2,0,-
29,嘉義,2016/09/29,19:09:00,"1,004.1",28.9,71,南,2.5,0,0
30,嘉義,2016/09/29,18:09:00,"1,003.3",29.4,66,南,3.9,0,0
31,嘉義,2016/09/29,17:09:00,"1,002.8",30.6,62,南南西,3.6,0,0.7
32,嘉義,2016/09/29,16:09:00,"1,002.2",32.6,60,南,3.6,0,0.7
33,嘉義,2016/09/29,15:09:00,"1,002.1",32.1,61,南,3.9,0,0
34,嘉義,2016/09/29,14:09:00,"1,002",32.4,60,南,4,0,0.3
35,嘉義,2016/09/29,13:09:00,"1,002.5",33.2,60,南南西,4.1,0,0.7
36,嘉義,2016/09/29,12:09:00,"1,002.8",32.9,62,南南西,4.3,0,0.8
37,嘉義,2016/09/29,11:09:00,"1,003.4",30.3,78,西南西,4.7,0,0.5
38,嘉義,2016/09/29,10:09:00,"1,003.4",30,78,南,2.6,0,0.8
39,嘉義,2016/09/29,09:09:00,"1,003.6",28.2,82,南南西,2.5,0,0.5
40,嘉義,2016/09/29,08:09:00,"1,003.9",26.8,87,西南,5.6,0,0.1
41,嘉義,2016/09/29,07:09:00,"1,002.8",26,89,南,1.9,0,0
42,嘉義,2016/09/29,06:09:00,"1,001.9",25.4,89,西南,2.9,0,0
43,嘉義,2016/09/29,05:09:00,"1,001.3",25.5,89,南南西,2.2,0,-
44,嘉義,2016/09/29,04:09:00,"1,000.2",25.3,89,西南,3.7,0,-
45,嘉義,2016/09/29,03:09:00,999.8,25.2,87,南南西,2.9,0,-
46,嘉義,2016/09/29,02:09:00,"1,000.2",25.5,86,南,2.9,3,-
47,嘉義,2016/09/29,01:09:00,"1,000.8",26.1,81,南,3.3,1,-
48,嘉義,2016/09/29,00:09:00,"1,005.2",25.5,89,東北東,0.7,0,-
49,嘉義,2016/09/28,23:09:00,"1,000.7",27,79,東南,2.1,0,-
50,嘉義,2016/09/28,22:09:00,"1,000.7",27.2,78,南南東,2.5,0,-
51,嘉義,2016/09/28,21:09:00,"1,000.3",27.1,78,南南東,1.9,1,-
52,嘉義,2016/09/28,20:09:00,999,27.2,76,南南東,2.3,0,-
53,嘉義,2016/09/28,19:09:00,998.1,26.5,78,南南東,3.2,1,0
54,嘉義,2016/09/28,18:09:00,997.8,26,82,東南,3.8,1,0
55,嘉義,2016/09/28,17:09:00,997.6,26.1,81,南南東,4.6,1,0
56,嘉義,2016/09/28,16:09:00,997.3,25.8,87,南南東,4.7,12,0
57,嘉義,2016/09/28,15:09:00,996.7,26.7,87,西南,8,0,0
58,嘉義,2016/09/28,14:09:00,995.5,27.2,88,西南,3.5,1,0
59,嘉義,2016/09/28,13:09:00,996.7,26.3,91,西南,6.5,28,0
60,嘉義,2016/09/28,12:09:00,997.3,25.7,90,西南,5.5,18,0
61,嘉義,2016/09/28,11:09:00,997.1,25.3,89,南,5.4,26,0
62,嘉義,2016/09/28,10:09:00,997,25.8,85,南,5.7,8,0
63,嘉義,2016/09/28,09:09:00,995.7,26.3,87,南南東,5.3,5,0
64,嘉義,2016/09/28,08:09:00,995.3,25.9,87,南,4.4,4,0
65,嘉義,2016/09/28,07:09:00,993.7,26.2,85,南,4.3,4,0
66,嘉義,2016/09/28,06:09:00,991.8,25.9,85,南,5.9,1,0
67,嘉義,2016/09/28,05:09:00,990.8,25.6,88,南,4.7,1,-
68,嘉義,2016/09/28,04:09:00,990,25.2,96,南,5.2,2,-
69,嘉義,2016/09/28,03:09:00,988.7,25,96,南,7.1,7,-
70,嘉義,2016/09/28,02:09:00,987.9,25,95,南,8.4,11,-
71,嘉義,2016/09/28,01:09:00,986.5,25.3,96,南,8.7,20,-
72,嘉義,2016/09/28,00:09:00,"1,000.3",27.3,73,南南東,2.6,0,-
73,嘉義,2016/09/27,23:09:00,981.1,25,96,西南,12.8,18,-
74,嘉義,2016/09/27,22:09:00,976.3,25.4,96,西南,14.3,1,-
75,嘉義,2016/09/27,21:09:00,973,26.2,99,南南東,5.4,0,-
76,嘉義,2016/09/27,20:09:00,972.3,26,99,南南西,3.4,7,-
77,嘉義,2016/09/27,19:09:00,968.8,25.9,99,西北,2.4,27,0
78,嘉義,2016/09/27,18:09:00,965.3,25.5,98,北,6,34,0
79,嘉義,2016/09/27,17:09:00,963.5,25.2,97,西北,7.2,25,0
80,嘉義,2016/09/27,16:09:00,964.9,25.2,96,西北西,9.7,32,0
81,嘉義,2016/09/27,15:09:00,971.4,26.7,82,西北,8.4,0,0
82,嘉義,2016/09/27,14:09:00,975.6,27.1,82,北北西,11.4,2,0
83,嘉義,2016/09/27,13:09:00,977.8,27.3,83,北,9.5,0,0
84,嘉義,2016/09/27,12:09:00,979.8,27.5,84,北,9.4,1,0
85,嘉義,2016/09/27,11:09:00,982.4,27.3,85,北,9.6,3,0
86,嘉義,2016/09/27,10:09:00,985.3,27.4,82,北,8.5,0,0
87,嘉義,2016/09/27,09:09:00,987.4,27.1,85,北,9.1,1,0
88,嘉義,2016/09/27,08:09:00,988.8,27.6,83,北,9,1,0
89,嘉義,2016/09/27,07:09:00,989.7,27.7,82,北,5.7,0,0
90,嘉義,2016/09/27,06:09:00,990.7,28,79,北,5.2,0,0
91,嘉義,2016/09/27,05:09:00,991.3,27.8,82,北,4.3,0,-
92,嘉義,2016/09/27,04:09:00,991.7,27.2,84,北,2,0,-
93,嘉義,2016/09/27,03:09:00,992.6,27,84,北北東,2.8,0,-
94,嘉義,2016/09/27,02:09:00,993.2,27.3,83,北北東,3.5,0,-
95,嘉義,2016/09/27,01:09:00,994.5,27.5,82,北,3.2,0,-
96,嘉義,2016/09/27,00:09:00,983.9,25.2,95,南,8.9,15,-
97,嘉義,2016/09/26,23:09:00,997.1,27.4,80,北北東,3.4,0,-
98,嘉義,2016/09/26,22:09:00,997.7,27.4,81,北,2.3,0,-
99,嘉義,2016/09/26,21:09:00,998.7,28,78,北,1.7,0,-
100,嘉義,2016/09/26,20:09:00,998.8,28.5,79,北,1.4,0,-
101,嘉義,2016/09/26,19:09:00,998.3,28.7,80,北北西,1.9,0,0
102,嘉義,2016/09/26,18:09:00,997.9,29.1,79,北北西,1.6,0,0
103,嘉義,2016/09/26,17:09:00,997.6,30.5,74,北,2.7,0,0.1
104,嘉義,2016/09/26,16:09:00,997.7,31,70,北北西,1.7,0,0.2
105,嘉義,2016/09/26,15:09:00,997.7,32,70,北北西,2.4,0,0.5
106,嘉義,2016/09/26,14:09:00,998.5,32.3,66,北,2.6,0,0.8
107,嘉義,2016/09/26,13:09:00,999.1,32.5,64,北北西,2,0,1
108,嘉義,2016/09/26,12:09:00,"1,000",31.5,65,北北西,2.5,0,1
109,嘉義,2016/09/26,11:09:00,"1,001.4",31,69,西北,1.2,0,0.9
110,嘉義,2016/09/26,10:09:00,"1,002.2",29.6,73,北,2.3,0,0.5
111,嘉義,2016/09/26,09:09:00,"1,002.8",28.7,80,北北西,2.7,0,0.2
112,嘉義,2016/09/26,08:09:00,"1,003.1",27.3,87,北,2.3,0,0
113,嘉義,2016/09/26,07:09:00,"1,002.8",26.4,89,北,0.8,0,0
114,嘉義,2016/09/26,06:09:00,"1,002.3",25.5,90,北北東,0.4,0,0
115,嘉義,2016/09/26,05:09:00,"1,002.2",25.6,90,東北東,1.7,0,-
116,嘉義,2016/09/26,04:09:00,"1,002.4",26,90,東北,1.6,0,-
117,嘉義,2016/09/26,03:09:00,"1,002.5",25.9,89,靜風,0,0,-
118,嘉義,2016/09/26,02:09:00,"1,002.8",25.6,91,靜風,0,0,-
119,嘉義,2016/09/26,01:09:00,"1,002.8",25.5,89,靜風,0,0,-
120,嘉義,2016/09/26,00:09:00,996,27.6,81,北,2.7,0,-
121,嘉義,2016/09/25,23:09:00,"1,004",26.1,86,西,1,0,-
122,嘉義,2016/09/25,22:09:00,"1,004.6",26.4,85,西,1.3,0,-
123,嘉義,2016/09/25,21:09:00,"1,004.7",26.5,86,西,1.1,0,-
124,嘉義,2016/09/25,20:09:00,"1,004.5",26.8,85,靜風,0.2,0,-
125,嘉義,2016/09/25,19:09:00,"1,004",27.3,82,北北西,0.8,0,0
126,嘉義,2016/09/25,18:09:00,"1,003.6",28.2,78,北北西,2.1,0,0.1
127,嘉義,2016/09/25,17:09:00,"1,003.4",29.8,73,北北西,3,0,1
128,嘉義,2016/09/25,16:09:00,"1,002.9",31,70,北,3.6,0,1
129,嘉義,2016/09/25,15:09:00,"1,002.8",32.3,68,北北西,2.9,0,1
130,嘉義,2016/09/25,14:09:00,"1,003.3",32.5,64,北北西,2.4,0,0.7
131,嘉義,2016/09/25,13:09:00,"1,003.8",32.3,65,西北,1.6,0,0.9
132,嘉義,2016/09/25,12:09:00,"1,004.7",31.5,67,北北西,2,0,0.8
133,嘉義,2016/09/25,11:09:00,"1,005.4",31.3,68,北北東,3,0,1
134,嘉義,2016/09/25,10:09:00,"1,006.1",30.3,72,北,1.7,0,1
135,嘉義,2016/09/25,09:09:00,"1,006.1",28.9,75,北,2.3,0,1
136,嘉義,2016/09/25,08:09:00,"1,006",26.9,83,東北東,0.8,0,1
137,嘉義,2016/09/25,07:09:00,"1,005.7",25.2,90,東北東,0.8,0,0.2
138,嘉義,2016/09/25,06:09:00,"1,005.2",24.1,89,靜風,0.1,0,0
139,嘉義,2016/09/25,05:09:00,"1,005",24.1,88,東,1.2,0,-
140,嘉義,2016/09/25,04:09:00,"1,004.9",24.2,87,靜風,0,0,-
141,嘉義,2016/09/25,03:09:00,"1,005",24.7,85,靜風,0.1,0,-
142,嘉義,2016/09/25,02:09:00,"1,005.2",25.4,86,西南西,2.1,0,-
143,嘉義,2016/09/25,01:09:00,"1,005.7",25.6,84,靜風,0,0,-
144,嘉義,2016/09/25,00:09:00,"1,003.4",25.4,89,靜風,0,0,-
145,嘉義,2016/09/24,23:09:00,"1,006.3",25.6,86,靜風,0,0,-
146,嘉義,2016/09/24,22:09:00,"1,006.5",26.1,82,靜風,0.1,0,-
147,嘉義,2016/09/24,21:09:00,"1,006.4",26.2,82,靜風,0.2,0,-
148,嘉義,2016/09/24,20:09:00,"1,005.9",27,77,西北,0.8,0,-
149,嘉義,2016/09/24,19:09:00,"1,005.2",27.3,79,西北西,0.7,0,0
150,嘉義,2016/09/24,18:09:00,"1,004.6",27.9,76,西北,0.5,0,0
151,嘉義,2016/09/24,17:09:00,"1,004.1",30.1,64,北北西,2.4,0,1
152,嘉義,2016/09/24,16:09:00,"1,003.5",30.8,65,北,3.4,0,1
153,嘉義,2016/09/24,15:09:00,"1,003.7",31.5,66,北北西,3.4,0,1
154,嘉義,2016/09/24,14:09:00,"1,004.2",31.8,68,西北,2.3,0,0.7
155,嘉義,2016/09/24,13:09:00,"1,004.9",32.2,65,西北,1.5,0,0.8
156,嘉義,2016/09/24,12:09:00,"1,005.8",31.9,65,西北,1.1,0,0.9
157,嘉義,2016/09/24,11:09:00,"1,006.7",31.6,65,北,1,0,1
158,嘉義,2016/09/24,10:09:00,"1,007.3",30,72,西北西,0.3,0,0.7
159,嘉義,2016/09/24,09:09:00,"1,007.4",28,80,北,1.5,0,0.7
160,嘉義,2016/09/24,08:09:00,"1,007.4",27,87,西北西,0.6,0,1
161,嘉義,2016/09/24,07:09:00,"1,006.8",26,91,靜風,0,0,0.1
162,嘉義,2016/09/24,06:09:00,"1,006.5",24.7,91,東北,0.5,0,0
163,嘉義,2016/09/24,05:09:00,"1,006.1",25.1,90,靜風,0.2,0,-
164,嘉義,2016/09/24,04:09:00,"1,005.9",25.4,90,東北,1,0,-
165,嘉義,2016/09/24,03:09:00,"1,006.1",25.4,89,靜風,0,0,-
166,嘉義,2016/09/24,02:09:00,"1,006.4",25.8,87,北北西,0.6,0,-
167,嘉義,2016/09/24,01:09:00,"1,006.9",26.2,86,西,1.2,0,-
168,嘉義,2016/09/24,00:09:00,"1,006.3",25.7,85,靜風,0,0,-
169,嘉義,2016/09/23,23:09:00,"1,008.3",26.4,85,靜風,0,0,-
170,嘉義,2016/09/23,22:09:00,"1,008.5",26.4,83,西,0.8,0,-
171,嘉義,2016/09/23,21:09:00,"1,008.3",26.7,81,靜風,0,0,-
172,嘉義,2016/09/23,20:09:00,"1,007.6",26.7,81,靜風,0.2,0,-
173,嘉義,2016/09/23,19:09:00,"1,006.6",27.6,78,西北,1.1,0,0
174,嘉義,2016/09/23,18:09:00,"1,005.8",28.3,77,西北,0.9,0,0
175,嘉義,2016/09/23,17:09:00,"1,005.5",29.6,72,西北,1.1,0,0
176,嘉義,2016/09/23,16:09:00,"1,005",31.3,64,西北西,1.4,0,0.4
177,嘉義,2016/09/23,15:09:00,"1,005.2",31.5,68,西北西,2,0,0.5
178,嘉義,2016/09/23,14:09:00,"1,005.8",31.6,68,西北,1.9,0,0.4
179,嘉義,2016/09/23,13:09:00,"1,006.7",32.1,67,西北西,2,0,0.8
180,嘉義,2016/09/23,12:09:00,"1,007.4",31.2,68,西北西,1.1,0,0.2
181,嘉義,2016/09/23,11:09:00,"1,008.3",30.5,70,西,1.4,0,0.3
182,嘉義,2016/09/23,10:09:00,"1,008.5",30.7,73,西北西,0.9,0,0.8
183,嘉義,2016/09/23,09:09:00,"1,008.4",28,81,北,0.7,0,0
184,嘉義,2016/09/23,08:09:00,"1,008.4",26.9,86,北北西,0.3,0,0
185,嘉義,2016/09/23,07:09:00,"1,008.2",26.2,87,靜風,0.1,0,0
186,嘉義,2016/09/23,06:09:00,"1,008",25.3,89,西,0.8,0,0
187,嘉義,2016/09/23,05:09:00,"1,008.2",24.8,90,東北東,1.1,0,-
188,嘉義,2016/09/23,04:09:00,"1,008.1",25.6,87,靜風,0.1,0,-
189,嘉義,2016/09/23,03:09:00,"1,008.1",26.5,82,東南,1.5,0,-
190,嘉義,2016/09/23,02:09:00,"1,008.7",25.6,89,東,2.5,0,-
191,嘉義,2016/09/23,01:09:00,"1,009.3",25.8,88,北,0.3,0,-
192,嘉義,2016/09/23,00:09:00,"1,007.6",27.2,80,南南西,1.1,0,-
193,嘉義,2016/09/22,23:09:00,"1,009.3",26.9,77,南南東,0.8,0,-
194,嘉義,2016/09/22,22:09:00,"1,009.1",25.7,88,東北東,0.6,0,-
195,嘉義,2016/09/22,21:09:00,"1,009.2",26,86,東北,1.7,0,-
196,嘉義,2016/09/22,20:09:00,"1,008.8",26.5,85,北北東,0.9,0,-
197,嘉義,2016/09/22,19:09:00,"1,008.3",27.5,80,東北,1.1,0,0
198,嘉義,2016/09/22,18:09:00,"1,008.7",29.1,72,北,1.3,0,0
199,嘉義,2016/09/22,17:09:00,"1,008.2",29.8,71,西北西,1,0,0
200,嘉義,2016/09/22,16:09:00,"1,007.6",30.3,72,西北西,1.5,0,0
201,嘉義,2016/09/22,15:09:00,"1,007.4",30.5,71,西北西,1.4,0,0.7
202,嘉義,2016/09/22,14:09:00,"1,007.6",32.4,58,西北,0.6,0,1
203,嘉義,2016/09/22,13:09:00,"1,008.4",32.4,60,西北,1.1,0,1
204,嘉義,2016/09/22,12:09:00,"1,009.3",31.6,64,西北西,1,0,1
205,嘉義,2016/09/22,11:09:00,"1,009.9",30.3,68,西北,0.8,0,0.9
206,嘉義,2016/09/22,10:09:00,"1,009.9",30.2,70,西北,0.5,0,1
207,嘉義,2016/09/22,09:09:00,"1,010",29.5,75,靜風,0.2,0,1
208,嘉義,2016/09/22,08:09:00,"1,010.2",27.2,84,東,0.9,0,1
209,嘉義,2016/09/22,07:09:00,"1,010",25.3,97,東北東,0.3,0,0.5
210,嘉義,2016/09/22,06:09:00,"1,009.7",24,91,靜風,0,0,0
211,嘉義,2016/09/22,05:09:00,"1,009.6",25.1,88,靜風,0,0,-
212,嘉義,2016/09/22,04:09:00,"1,009.7",24.3,91,靜風,0,0,-
213,嘉義,2016/09/22,03:09:00,"1,010",24.7,90,靜風,0.1,0,-
214,嘉義,2016/09/22,02:09:00,"1,010",24.7,89,西,1.2,0,-
215,嘉義,2016/09/22,01:09:00,"1,010.3",24.7,90,西,0.4,0,-
216,嘉義,2016/09/22,00:09:00,"1,009.4",25.6,89,西,0.3,0,-
217,嘉義,2016/09/21,23:09:00,"1,011",25,87,靜風,0,0,-
218,嘉義,2016/09/21,22:09:00,"1,011.3",25.5,85,靜風,0.1,0,-
219,嘉義,2016/09/21,21:09:00,"1,011.1",25.5,86,靜風,0.1,0,-
220,嘉義,2016/09/21,20:09:00,"1,010.4",25.9,83,靜風,0,0,-
221,嘉義,2016/09/21,19:09:00,"1,009.9",26.3,82,西北,0.5,0,0
222,嘉義,2016/09/21,18:09:00,"1,009.5",28.2,73,北,2,0,0.5
223,嘉義,2016/09/21,17:09:00,"1,008.9",29.8,67,北,3.5,0,1
224,嘉義,2016/09/21,16:09:00,"1,008.8",31.2,65,西北,2.6,0,1
225,嘉義,2016/09/21,15:09:00,"1,008.7",32.4,62,西北,1.9,0,1
226,嘉義,2016/09/21,14:09:00,"1,009.1",32.9,63,北,2.3,0,1
227,嘉義,2016/09/21,13:09:00,"1,009.6",33.1,63,西北,1.2,0,1
228,嘉義,2016/09/21,12:09:00,"1,010.2",32,62,西,1.1,0,1
229,嘉義,2016/09/21,11:09:00,"1,010.8",31.4,67,西北西,1.6,0,1
230,嘉義,2016/09/21,10:09:00,"1,010.8",30.6,70,北北西,0.8,0,1
231,嘉義,2016/09/21,09:09:00,"1,011",28.9,75,西北,0.6,0,1
232,嘉義,2016/09/21,08:09:00,"1,011.1",27,83,靜風,0,0,1
233,嘉義,2016/09/21,07:09:00,"1,010.4",24.6,99,靜風,0.1,0,0.5
234,嘉義,2016/09/21,06:09:00,"1,010.1",23.4,92,靜風,0.2,0,0
235,嘉義,2016/09/21,05:09:00,"1,009.6",23.2,92,靜風,0,0,-
236,嘉義,2016/09/21,04:09:00,"1,009.3",23.6,91,靜風,0,0,-
237,嘉義,2016/09/21,03:09:00,"1,009.2",23.5,91,東,0.6,0,-
238,嘉義,2016/09/21,02:09:00,"1,009.5",23.5,90,東北東,0.7,0,-
239,嘉義,2016/09/21,01:09:00,"1,009.6",23.7,87,靜風,0,0,-
240,嘉義,2016/09/21,00:09:00,"1,010.6",24.7,89,靜風,0,0,-
241,嘉義,2016/09/20,23:09:00,"1,009.9",24.3,84,靜風,0,0,-
242,嘉義,2016/09/20,22:09:00,"1,009.9",24.7,85,西北西,0.3,0,-
243,嘉義,2016/09/20,21:09:00,"1,009.6",25.4,84,靜風,0.1,0,-
244,嘉義,2016/09/20,20:09:00,"1,008.9",26,79,北北西,0.7,0,-
245,嘉義,2016/09/20,19:09:00,"1,008.1",26.8,76,北,1.7,0,0
246,嘉義,2016/09/20,18:09:00,"1,007.6",27.4,74,北,2.4,0,0
247,嘉義,2016/09/20,17:09:00,"1,006.9",29.1,67,北,3.8,0,0.6
248,嘉義,2016/09/20,16:09:00,"1,006.2",30.9,64,北,3.2,0,1
249,嘉義,2016/09/20,15:09:00,"1,005.9",32.5,63,北北西,3,0,1
250,嘉義,2016/09/20,14:09:00,"1,006",32.9,62,西北西,0.9,0,1
251,嘉義,2016/09/20,13:09:00,"1,006.5",32.7,64,北北西,1.8,0,0.8
252,嘉義,2016/09/20,12:09:00,"1,007.2",31.8,65,北北西,2.3,0,0.6
253,嘉義,2016/09/20,11:09:00,"1,007.8",30.7,66,北北西,1.7,0,0.8
254,嘉義,2016/09/20,10:09:00,"1,008.4",30.1,71,北北東,2.5,0,1
255,嘉義,2016/09/20,09:09:00,"1,008.5",28.8,74,北北東,2.3,0,1
256,嘉義,2016/09/20,08:09:00,"1,008.4",26.9,84,靜風,0.1,0,1
257,嘉義,2016/09/20,07:09:00,"1,007.5",24.4,98,東北東,1.4,0,0.4
258,嘉義,2016/09/20,06:09:00,"1,006.9",23.6,92,靜風,0.1,0,0
259,嘉義,2016/09/20,05:09:00,"1,006.2",23.4,92,東北東,0.3,0,-
260,嘉義,2016/09/20,04:09:00,"1,005.9",23.2,91,東北東,1.4,0,-
261,嘉義,2016/09/20,03:09:00,"1,005.9",23.6,89,東,0.5,0,-
262,嘉義,2016/09/20,02:09:00,"1,005.7",24,87,靜風,0,0,-
263,嘉義,2016/09/20,01:09:00,"1,005.8",24,86,靜風,0,0,-
264,嘉義,2016/09/20,00:09:00,"1,009.9",23.9,86,靜風,0.1,0,-
265,嘉義,2016/09/19,23:09:00,"1,006.1",25,82,靜風,0,0,-
266,嘉義,2016/09/19,22:09:00,"1,006.2",25.2,81,靜風,0,0,-
267,嘉義,2016/09/19,21:09:00,"1,006.3",26.1,77,北,0.5,0,-
268,嘉義,2016/09/19,20:09:00,"1,006.2",26.5,76,北,1.3,0,-
269,嘉義,2016/09/19,19:09:00,"1,005.4",26.8,73,北,3.4,0,0
270,嘉義,2016/09/19,18:09:00,"1,004.3",27.6,71,北,3.3,0,0.1
271,嘉義,2016/09/19,17:09:00,"1,003.6",29.7,66,北,3.8,0,0.6
272,嘉義,2016/09/19,16:09:00,"1,003",31.9,66,北北西,2.6,0,0.9
273,嘉義,2016/09/19,15:09:00,"1,002.4",32.7,63,北北西,2,0,1
274,嘉義,2016/09/19,14:09:00,"1,002.3",32.3,63,北北西,2.6,0,1
275,嘉義,2016/09/19,13:09:00,"1,002.9",32.9,64,北,2.6,0,0.9
276,嘉義,2016/09/19,12:09:00,"1,003.7",31.7,67,北北西,2.2,0,0.6
277,嘉義,2016/09/19,11:09:00,"1,004.1",31.3,71,北北西,1.4,0,0.8
278,嘉義,2016/09/19,10:09:00,"1,004.4",29,76,東北東,0.7,0,0
279,嘉義,2016/09/19,09:09:00,"1,004.7",27.8,81,北,0.5,0,0
280,嘉義,2016/09/19,08:09:00,"1,004.4",25.7,88,西北,0.3,0,0
281,嘉義,2016/09/19,07:09:00,"1,003.9",25.7,95,東北,0.5,0,0
282,嘉義,2016/09/19,06:09:00,"1,003.5",24.5,92,靜風,0,0,0
283,嘉義,2016/09/19,05:09:00,"1,003.2",24.4,91,靜風,0,0,-
284,嘉義,2016/09/19,04:09:00,"1,003",24.9,90,靜風,0,0,-
285,嘉義,2016/09/19,03:09:00,"1,002.9",25.1,90,靜風,0,0,-
286,嘉義,2016/09/19,02:09:00,"1,003.1",25.5,89,靜風,0.2,0,-
287,嘉義,2016/09/19,01:09:00,"1,003.6",26,88,靜風,0.2,0,-
288,嘉義,2016/09/19,00:09:00,"1,005.9",24.3,85,靜風,0.1,0,-
289,嘉義,2016/09/18,23:09:00,"1,003.9",26.3,83,東南東,0.4,0,-
290,嘉義,2016/09/18,22:09:00,"1,004.5",26.3,82,靜風,0,0,-
291,嘉義,2016/09/18,21:09:00,"1,004.3",26.1,83,東北,0.3,0,-
292,嘉義,2016/09/18,20:09:00,"1,003.5",26.9,79,北北東,1.6,0,-
293,嘉義,2016/09/18,19:09:00,"1,002.4",27.8,74,北,1.6,0,0
294,嘉義,2016/09/18,18:09:00,"1,001.9",29,71,北,1.5,0,0.5
295,嘉義,2016/09/18,17:09:00,"1,001.5",30.8,66,北,2.9,0,0.9
296,嘉義,2016/09/18,16:09:00,"1,001.4",31.6,65,北,3.5,0,1
297,嘉義,2016/09/18,15:09:00,"1,001.4",32,67,北,3.3,0,0.9
298,嘉義,2016/09/18,14:09:00,"1,002",31.6,66,北,3.1,0,0.3
299,嘉義,2016/09/18,13:09:00,"1,002.3",31.6,69,北,2.9,0,0.1
300,嘉義,2016/09/18,12:09:00,"1,002.9",30.7,71,北北東,3.7,0,0.4
301,嘉義,2016/09/18,11:09:00,"1,003.4",30.9,69,北,4.2,0,1
302,嘉義,2016/09/18,10:09:00,"1,003.8",29.9,73,北,3.5,0,1
303,嘉義,2016/09/18,09:09:00,"1,003.6",28.7,79,北北東,2.9,0,0.8
304,嘉義,2016/09/18,08:09:00,"1,003.3",27.9,83,北北東,2.2,0,0.9
305,嘉義,2016/09/18,07:09:00,"1,002.9",25.8,95,東北,0.6,0,0.5
306,嘉義,2016/09/18,06:09:00,"1,002.7",24.6,91,東北,1.3,0,0
307,嘉義,2016/09/18,05:09:00,"1,002.6",24.8,91,北,3.2,0,-
308,嘉義,2016/09/18,04:09:00,"1,002.8",25,88,北北東,4,1,-
309,嘉義,2016/09/18,03:09:00,"1,002.6",25.3,90,北北東,3.9,0,-
310,嘉義,2016/09/18,02:09:00,"1,002.5",26.3,94,北,2.4,0,-
311,嘉義,2016/09/18,01:09:00,"1,002.6",25.9,93,南,1.1,2,-
312,嘉義,2016/09/18,00:09:00,"1,003.9",26,87,靜風,0.1,0,-
313,嘉義,2016/09/17,23:09:00,"1,002.8",27.1,92,靜風,0.1,0,-
314,嘉義,2016/09/17,22:09:00,"1,002.9",27.1,92,靜風,0.2,0,-
315,嘉義,2016/09/17,21:09:00,"1,002.7",27.5,90,西北西,0.4,0,-
316,嘉義,2016/09/17,20:09:00,"1,001.7",27.4,89,靜風,0.1,0,-
317,嘉義,2016/09/17,19:09:00,"1,001.3",27.7,87,靜風,0,0,0
318,嘉義,2016/09/17,18:09:00,"1,000.6",27.9,84,靜風,0,0,0
319,嘉義,2016/09/17,17:09:00,"1,000.3",28.1,85,東北東,0.7,0,0
320,嘉義,2016/09/17,16:09:00,999.9,29.6,75,北,1.4,0,0
